COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-15 22:00:01","999584","15.73304301","0.0000999","53.2165","149.3017","93.8313","27.8442","0","999","130","-0.0030984","-0.00416451","0","3615679","0 STARLINK-5022","1 53903U 22119T   22288.91668981 -.00416451  00000-0 -30984-2 0  9994","2 53903  53.2165 149.3017 0000999  93.8313  27.8442 15.73304301  1301","2022-119T","53903","6727.598","91.527","350.135","348.791","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-16 04:00:00","999936","15.73114439","0.0001307","53.2161","148.0751","84.8797","13.3741","0","999","377","0.00034309","0.00047627","0","3615751","0 STARLINK-5022","1 53903U 22119T   22289.16667824  .00047627  00000-0  34309-3 0  9996","2 53903  53.2161 148.0751 0001307  84.8797  13.3741 15.73114439  3774","2022-119T","53903","6728.139","91.538","350.883","349.125","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-16 14:00:01","224","15.73157142","0.000128","53.2163","146.0118","97.0415","202.2742","0","999","130","0.00065479","0.00092119","0","3617121","0 STARLINK-5022","1 53903U 22119T   22289.58334491  .00092119  00000-0  65479-3 0  9991","2 53903  53.2163 146.0118 0001280  97.0415 202.2742 15.73157142  1309","2022-119T","53903","6728.017","91.536","350.744","349.021","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-16 22:00:00","999936","15.7321244","0.0001166","53.2164","144.3609","86.7944","301.4422","0","999","130","-0.00016622","-0.00023893","0","3617955","0 STARLINK-5022","1 53903U 22119T   22289.91667824 -.00023893  00000-0 -16622-3 0  9998","2 53903  53.2164 144.3609 0001166  86.7944 301.4422 15.73212440  1301","2022-119T","53903","6727.860","91.532","350.509","348.940","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-17 04:00:00","999936","15.73201223","0.0001059","53.2156","143.1267","82.0604","282.8432","0","999","392","0.000018279","0.00001947","0","3617994","0 STARLINK-5022","1 53903U 22119T   22290.16667824  .00001947  00000-0  18279-4 0  9992","2 53903  53.2156 143.1267 0001059  82.0604 282.8432 15.73201223  3922","2022-119T","53903","6727.892","91.533","350.469","349.044","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-17 12:00:00","999648","15.73175173","0.0001108","53.2157","141.4758","100.5707","353.3195","0","999","398","0.00067969","0.00095761","0","3618818","0 STARLINK-5022","1 53903U 22119T   22290.50001157  .00095761  00000-0  67969-3 0  9997","2 53903  53.2157 141.4758 0001108 100.5707 353.3195 15.73175173  3984","2022-119T","53903","6727.966","91.535","350.576","349.085","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-17 14:00:01","224","15.73189357","0.000116","53.2158","141.0623","101.0214","105.0966","0","999","130","0.00072148","0.00101823","0","3619530","0 STARLINK-5022","1 53903U 22119T   22290.58334491  .00101823  00000-0  72148-3 0  9997","2 53903  53.2158 141.0623 0001160 101.0214 105.0966 15.73189357  1300","2022-119T","53903","6727.926","91.534","350.571","349.010","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-17 20:00:01","224","15.73248974","0.0001088","53.216","139.8283","89.3709","93.417","0","999","403","-0.00048892","-0.00068819","0","3619608","0 STARLINK-5022","1 53903U 22119T   22290.83334491 -.00068819  00000-0 -48892-3 0  9993","2 53903  53.2160 139.8283 0001088  89.3709  93.4170 15.73248974  4037","2022-119T","53903","6727.756","91.530","350.353","348.889","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-17 22:00:00","999936","15.73226872","0.0001093","53.2162","139.4163","86.4448","208.5891","0","999","130","-0.00023596","-0.0003364","0","3620294","0 STARLINK-5022","1 53903U 22119T   22290.91667824 -.00033640  00000-0 -23596-3 0  9999","2 53903  53.2162 139.4163 0001093  86.4448 208.5891 15.73226872  1305","2022-119T","53903","6727.819","91.532","350.419","348.948","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-18 04:00:00","999936","15.73235262","0.0000941","53.2161","138.1788","83.3597","188.3772","0","999","408","-0.0002625","-0.0003735","0","3620325","0 STARLINK-5022","1 53903U 22119T   22291.16667824 -.00037350  00000-0 -26250-3 0  9999","2 53903  53.2161 138.1788 0000941  83.3597 188.3772 15.73235262  4089","2022-119T","53903","6727.795","91.531","350.293","349.027","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-18 14:00:01","224","15.73163302","0.0001332","53.2164","136.1155","94.4425","18.4793","0","999","130","-0.0000073848","-0.00001654","0","3621474","0 STARLINK-5022","1 53903U 22119T   22291.58334491 -.00001654  00000-0 -73848-5 0  9991","2 53903  53.2164 136.1155 0001332  94.4425  18.4793 15.73163302  1309","2022-119T","53903","6728.000","91.535","350.761","348.969","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-18 22:00:00","999936","15.73204432","0.000154","53.2176","134.4458","88.5863","113.2665","0","999","130","0.00000073768","-0.00000517","0","3621750","0 STARLINK-5022","1 53903U 22119T   22291.91667824 -.00000517  00000-0  73768-6 0  9995","2 53903  53.2176 134.4458 0001540  88.5863 113.2665 15.73204432  1302","2022-119T","53903","6727.883","91.533","350.784","348.711","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-19 04:00:00","999936","15.73207315","0.000129","53.2154","133.2307","84.3038","94.1754","0","999","424","0.00014929","0.00020389","0","3621803","0 STARLINK-5022","1 53903U 22119T   22292.16667824  .00020389  00000-0  14929-3 0  9992","2 53903  53.2154 133.2307 0001290  84.3038  94.1754 15.73207315  4243","2022-119T","53903","6727.874","91.533","350.607","348.871","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-19 14:00:01","224","15.73251687","0.0001155","53.2159","131.1675","96.6965","282.9759","0","999","130","-0.00017999","-0.00025858","0","3623062","0 STARLINK-5022","1 53903U 22119T   22292.58334491 -.00025858  00000-0 -17999-3 0  9997","2 53903  53.2159 131.1675 0001155  96.6965 282.9759 15.73251687  1305","2022-119T","53903","6727.748","91.530","350.390","348.836","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-19 22:00:00","999936","15.7321264","0.0001201","53.2165","129.5087","86.5861","22.0548","0","999","436","-0.000081268","-0.00012015","0","3623137","0 STARLINK-5022","1 53903U 22119T   22292.91667824 -.00012015  00000-0 -81268-4 0  9995","2 53903  53.2165 129.5087 0001201  86.5861  22.0548 15.73212640  4369","2022-119T","53903","6727.859","91.532","350.532","348.916","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-20 06:00:00","999648","15.73255914","0.0001039","53.216","127.869","85.2445","112.3436","0","999","441","-0.000538","-0.00075627","0","3623955","0 STARLINK-5022","1 53903U 22119T   22293.25001157 -.00075627  00000-0 -53800-3 0  9992","2 53903  53.2160 127.8690 0001039  85.2445 112.3436 15.73255914  4414","2022-119T","53903","6727.736","91.530","350.300","348.902","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-20 14:00:01","224","15.73188419","0.0000977","53.216","126.2191","89.5743","196.9675","0","999","130","0.00029277","0.00040647","0","3625892","0 STARLINK-5022","1 53903U 22119T   22293.58334491  .00040647  00000-0  29277-3 0  9991","2 53903  53.2160 126.2191 0000977  89.5743 196.9675 15.73188419  1304","2022-119T","53903","6727.928","91.534","350.451","349.136","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-20 20:00:01","224","15.73224112","0.0001111","53.2156","124.9831","75.0958","188.1415","0","999","450","-0.00049183","-0.00069149","0","3625964","0 STARLINK-5022","1 53903U 22119T   22293.83334491 -.00069149  00000-0 -49183-3 0  9997","2 53903  53.2156 124.9831 0001111  75.0958 188.1415 15.73224112  4505","2022-119T","53903","6727.826","91.532","350.439","348.944","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-20 22:00:00","999936","15.73184564","0.0001132","53.2158","124.5677","74.6783","300.8056","0","999","130","0.000022595","0.0000255","0","3626396","0 STARLINK-5022","1 53903U 22119T   22293.91667824  .00002550  00000-0  22595-4 0  9995","2 53903  53.2158 124.5677 0001132  74.6783 300.8056 15.73184564  1300","2022-119T","53903","6727.939","91.534","350.566","349.043","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-21 04:00:00","999936","15.7319639","0.0001127","53.2151","123.3334","78.4587","273.7042","0","999","455","0.00017427","0.00023903","0","3626471","0 STARLINK-5022","1 53903U 22119T   22294.16667824  .00023903  00000-0  17427-3 0  9995","2 53903  53.2151 123.3334 0001127  78.4587 273.7042 15.73196390  4551","2022-119T","53903","6727.905","91.533","350.529","349.012","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-21 14:00:01","224","15.73252964","0.0001196","53.2155","121.2704","88.3253","105.0265","0","999","130","-0.00030607","-0.0004345","0","3627579","0 STARLINK-5022","1 53903U 22119T   22294.58334491 -.00043450  00000-0 -30607-3 0  9998","2 53903  53.2155 121.2704 0001196  88.3253 105.0265 15.73252964  1303","2022-119T","53903","6727.744","91.530","350.414","348.805","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-21 20:00:01","224","15.73216926","0.0001226","53.2151","120.035","75.6864","94.3729","0","999","466","-0.00039181","-0.00055287","0","3627742","0 STARLINK-5022","1 53903U 22119T   22294.83334491 -.00055287  00000-0 -39181-3 0  9993","2 53903  53.2151 120.0350 0001226  75.6864  94.3729 15.73216926  4669","2022-119T","53903","6727.847","91.532","350.537","348.887","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-21 22:00:00","999936","15.73190376","0.0001195","53.2153","119.623","72.9835","209.3156","0","999","130","-0.000066172","-0.00009891","0","3628413","0 STARLINK-5022","1 53903U 22119T   22294.91667824 -.00009891  00000-0 -66172-4 0  9992","2 53903  53.2153 119.6230 0001195  72.9835 209.3156 15.73190376  1305","2022-119T","53903","6727.923","91.534","350.592","348.984","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-22 04:00:00","999936","15.73186842","0.000099","53.2152","118.3846","72.5895","186.3931","0","999","471","0.00011944","0.00016166","0","3628473","0 STARLINK-5022","1 53903U 22119T   22295.16667824  .00016166  00000-0  11944-3 0  9997","2 53903  53.2152 118.3846 0000990  72.5895 186.3931 15.73186842  4713","2022-119T","53903","6727.933","91.534","350.464","349.132","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-22 12:00:00","999648","15.73208309","0.0000953","53.2152","116.7339","79.9629","267.9361","0","999","476","0.0004992","0.0007005","0","3629252","0 STARLINK-5022","1 53903U 22119T   22295.50001157  .00070050  00000-0  49920-3 0  9993","2 53903  53.2152 116.7339 0000953  79.9629 267.9361 15.73208309  4768","2022-119T","53903","6727.871","91.533","350.378","349.095","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-22 14:00:01","224","15.73249196","0.0000974","53.2153","116.3221","78.3464","21.7812","0","999","130","0.000006882","0.00000348","0","3629476","0 STARLINK-5022","1 53903U 22119T   22295.58334491  .00000348  00000-0  68820-5 0  9996","2 53903  53.2153 116.3221 0000974  78.3464  21.7812 15.73249196  1301","2022-119T","53903","6727.755","91.530","350.275","348.965","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-22 22:00:00","999936","15.73221856","0.0000949","53.2148","114.6741","56.8216","132.3168","0","999","130","0.0004018","0.000562","0","3629797","0 STARLINK-5022","1 53903U 22119T   22295.91667824  .00056200  00000-0  40180-3 0  9997","2 53903  53.2148 114.6741 0000949  56.8216 132.3168 15.73221856  1307","2022-119T","53903","6727.833","91.532","350.336","349.059","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-23 06:00:00","999648","15.73245065","0.0000913","53.2145","113.0226","68.2519","209.8826","0","999","488","0.00024321","0.00033716","0","3629842","0 STARLINK-5022","1 53903U 22119T   22296.25001157  .00033716  00000-0  24321-3 0  9992","2 53903  53.2145 113.0226 0000913  68.2519 209.8826 15.73245065  4884","2022-119T","53903","6727.767","91.531","350.246","349.017","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-23 12:00:00","999648","15.73256727","0.000103","53.2146","111.7848","79.0594","175.7902","0","999","492","-0.00028632","-0.00040705","0","3630129","0 STARLINK-5022","1 53903U 22119T   22296.50001157 -.00040705  00000-0 -28632-3 0  9997","2 53903  53.2146 111.7848 0001030  79.0594 175.7902 15.73256727  4922","2022-119T","53903","6727.733","91.530","350.291","348.905","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-23 14:00:01","224","15.73254546","0.0001059","53.2147","111.373","76.3292","290.7667","0","999","130","-0.00034416","-0.00048752","0","3630365","0 STARLINK-5022","1 53903U 22119T   22296.58334491 -.00048752  00000-0 -34416-3 0  9992","2 53903  53.2147 111.3730 0001059  76.3292 290.7667 15.73254546  1307","2022-119T","53903","6727.740","91.530","350.317","348.892","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-23 22:00:00","999936","15.73218635","0.0001117","53.2147","109.7251","60.0608","36.012","0","999","130","-0.00029451","-0.00041779","0","3630604","0 STARLINK-5022","1 53903U 22119T   22296.91667824 -.00041779  00000-0 -29451-3 0  9993","2 53903  53.2147 109.7251 0001117  60.0608  36.0120 15.73218635  1306","2022-119T","53903","6727.842","91.532","350.459","348.956","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-24 12:00:00","999648","15.73084584","0.0000865","53.2149","106.836","64.8683","96.8064","0","999","508","0.00032107","0.00044456","0","3630967","0 STARLINK-5022","1 53903U 22119T   22297.50001157  .00044456  00000-0  32107-3 0  9995","2 53903  53.2149 106.8360 0000865  64.8683  96.8064 15.73084584  5085","2022-119T","53903","6728.224","91.540","350.671","349.507","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-24 14:00:01","224","15.73095765","0.0000855","53.2149","106.4242","58.9409","214.9317","0","999","130","0.00023503","0.00032345","0","3631438","0 STARLINK-5022","1 53903U 22119T   22297.58334491  .00032345  00000-0  23503-3 0  9997","2 53903  53.2149 106.4242 0000855  58.9409 214.9317 15.73095765  1307","2022-119T","53903","6728.192","91.539","350.633","349.482","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-24 22:00:00","999936","15.73060311","0.0001104","53.2143","104.7764","48.4105","314.2857","0","999","130","0.0015328","0.00218885","0","3631857","0 STARLINK-5022","1 53903U 22119T   22297.91667824  .00218885  00000-0  15328-2 0  9993","2 53903  53.2143 104.7764 0001104  48.4105 314.2857 15.73060311  1308","2022-119T","53903","6728.293","91.541","350.901","349.416","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-25 14:00:01","224","15.7321871","0.0000918","53.2147","101.4759","55.6008","124.8935","0","999","130","-0.000031693","-0.00005068","0","3633075","0 STARLINK-5022","1 53903U 22119T   22298.58334491 -.00005068  00000-0 -31693-4 0  9992","2 53903  53.2147 101.4759 0000918  55.6008 124.8935 15.73218710  1304","2022-119T","53903","6727.842","91.532","350.324","349.089","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-25 22:00:01","999584","15.73179054","0.0001177","53.2147","99.8277","42.1473","227.3779","0","999","130","0.00040429","0.0005645","0","3633327","0 STARLINK-5022","1 53903U 22119T   22298.91668981  .00056450  00000-0  40429-3 0  9998","2 53903  53.2147  99.8277 0001177  42.1473 227.3779 15.73179054  1306","2022-119T","53903","6727.955","91.534","350.612","349.028","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-26 04:00:00","999936","15.73211421","0.0001146","53.2151","98.5889","50.0375","196.1125","0","999","534","0.00021915","0.00030262","0","3633388","0 STARLINK-5022","1 53903U 22119T   22299.16667824  .00030262  00000-0  21915-3 0  9993","2 53903  53.2151  98.5889 0001146  50.0375 196.1125 15.73211421  5342","2022-119T","53903","6727.863","91.533","350.499","348.957","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-26 14:00:01","224","15.73277599","0.0001303","53.2152","96.5272","52.4822","34.8566","0","999","130","-0.00060767","-0.00085324","0","3634846","0 STARLINK-5022","1 53903U 22119T   22299.58334491 -.00085324  00000-0 -60767-3 0  9999","2 53903  53.2152  96.5272 0001303  52.4822  34.8566 15.73277599  1302","2022-119T","53903","6727.674","91.529","350.416","348.662","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-26 20:00:01","224","15.73220744","0.0001486","53.2151","95.2913","47.7225","16.3627","0","999","545","0.000047798","0.00006099","0","3634894","0 STARLINK-5022","1 53903U 22119T   22299.83334491  .00006099  00000-0  47798-4 0  9997","2 53903  53.2151  95.2913 0001486  47.7225  16.3627 15.73220744  5458","2022-119T","53903","6727.836","91.532","350.701","348.701","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-26 22:00:00","999936","15.73233101","0.0001456","53.2147","94.8789","46.1723","130.1488","0","999","130","-0.00015901","-0.00022907","0","3635100","0 STARLINK-5022","1 53903U 22119T   22299.91667824 -.00022907  00000-0 -15901-3 0  9993","2 53903  53.2147  94.8789 0001456  46.1723 130.1488 15.73233101  1303","2022-119T","53903","6727.801","91.531","350.645","348.686","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-27 04:00:00","999936","15.73221933","0.0001296","53.215","93.64","49.0259","104.0186","0","999","550","-0.00047617","-0.0006698","0","3635152","0 STARLINK-5022","1 53903U 22119T   22300.16667824 -.00066980  00000-0 -47617-3 0  9991","2 53903  53.2150  93.6400 0001296  49.0259 104.0186 15.73221933  5503","2022-119T","53903","6727.833","91.532","350.570","348.826","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-27 14:00:01","999872","15.73204235","0.0001403","53.2153","91.5786","50.7756","303.4975","0","999","556","0.00023352","0.00032285","0","3635524","0 STARLINK-5022","1 53903U 22119T   22300.58335648  .00032285  00000-0  23352-3 0  9992","2 53903  53.2153  91.5786 0001403  50.7756 303.4975 15.73204235  5564","2022-119T","53903","6727.883","91.533","350.692","348.804","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-27 22:00:00","999936","15.73246806","0.0001539","53.2153","89.9303","40.453","42.6957","0","999","130","0.00014118","0.00019278","0","3636022","0 STARLINK-5022","1 53903U 22119T   22300.91667824  .00019278  00000-0  14118-3 0  9990","2 53903  53.2153  89.9303 0001539  40.4530  42.6957 15.73246806  1306","2022-119T","53903","6727.762","91.530","350.662","348.591","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-28 14:00:01","999872","15.73187166","0.000173","53.2159","86.6301","47.5242","213.6513","0","999","572","-0.000035033","-0.00005531","0","3636672","0 STARLINK-5022","1 53903U 22119T   22301.58335648 -.00005531  00000-0 -35033-4 0  9999","2 53903  53.2159  86.6301 0001730  47.5242 213.6513 15.73187166  5726","2022-119T","53903","6727.932","91.534","350.961","348.633","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","53903","STARLINK-5022","PAYLOAD","U","22119T","2022-10-28 22:00:01","999584","15.73214473","0.0001788","53.2153","84.9817","39.3255","310.7507","0","999","130","-0.000093318","-0.00013705","0","3637111","0 STARLINK-5022","1 53903U 22119T   22301.91668981 -.00013705  00000-0 -93318-4 0  9997","2 53903  53.2153  84.9817 0001788  39.3255 310.7507 15.73214473  1303","2022-119T","53903","6727.854","91.532","350.922","348.516","0"
